initial_trust,initial_risk,round,quorum
0.7631578947368421,0.3315789473684211,13,0.6933756234310685
0.7631578947368421,0.3315789473684211,14,0.693111108916723
0.7631578947368421,0.3315789473684211,15,0.6928950132341227
0.7631578947368421,0.3315789473684211,16,0.6926573572057494
0.7631578947368421,0.3315789473684211,17,0.6924535070454516
0.7631578947368421,0.3315789473684211,18,0.6922353143255954
0.7631578947368421,0.3315789473684211,19,0.6920057432135145
0.7631578947368421,0.3315789473684211,20,0.6917834292067501
0.7631578947368421,0.3315789473684211,21,0.6915531820312265
0.7631578947368421,0.3315789473684211,22,0.6913262559747326
0.7631578947368421,0.3315789473684211,23,0.691084981122736
0.7631578947368421,0.3315789473684211,24,0.690868496963115
0.7631578947368421,0.3315789473684211,25,0.6906222328576967
0.7631578947368421,0.3315789473684211,26,0.6903602395525564
0.7631578947368421,0.3315789473684211,27,0.6900940307372155
0.7631578947368421,0.3315789473684211,28,0.6898451327548738
0.7631578947368421,0.3315789473684211,29,0.6896080729562614
0.7631578947368421,0.3315789473684211,30,0.6893919034742434
0.7631578947368421,0.3315789473684211,31,0.689177835561081
0.7631578947368421,0.3315789473684211,32,0.6889330504884954
0.7631578947368421,0.3315789473684211,33,0.6887327452917825
0.7631578947368421,0.3315789473684211,34,0.6884816295095446
0.7631578947368421,0.3315789473684211,35,0.6882178174789086
0.7631578947368421,0.3315789473684211,36,0.6879894968618018
0.7631578947368421,0.3315789473684211,37,0.6877772740320692
0.7631578947368421,0.3315789473684211,38,0.6875585651142381
0.7631578947368421,0.3315789473684211,39,0.6873601657833823
0.7631578947368421,0.3315789473684211,40,0.6871386495322358
0.7631578947368421,0.3315789473684211,41,0.6868845278029757
0.7631578947368421,0.3315789473684211,42,0.6866806927976905
0.7631578947368421,0.3315789473684211,43,0.6864297784691451
0.7631578947368421,0.3315789473684211,44,0.6861999329149175
0.7631578947368421,0.3315789473684211,45,0.6859522332043917
0.7631578947368421,0.3315789473684211,46,0.6856937678978872
0.7631578947368421,0.3315789473684211,47,0.6854868044293868
0.7631578947368421,0.3315789473684211,48,0.6852636724721217
0.7631578947368421,0.3315789473684211,49,0.6850454707038567
0.7631578947368421,0.3315789473684211,50,0.6848090051520025
0.7631578947368421,0.3315789473684211,51,0.6846035514118772
0.7631578947368421,0.3315789473684211,52,0.684381116808831
0.7631578947368421,0.3315789473684211,53,0.684144841226154
0.7631578947368421,0.3315789473684211,54,0.6839450528273994
0.7631578947368421,0.3315789473684211,55,0.6837196168132563
0.7631578947368421,0.3315789473684211,56,0.6834774163945366
0.7631578947368421,0.3315789473684211,57,0.6832312676611737
0.7631578947368421,0.3315789473684211,58,0.6830257556963608
0.7631578947368421,0.3315789473684211,59,0.6828255368542008
0.7631578947368421,0.3315789473684211,60,0.6826074392008695
0.7631578947368421,0.3315789473684211,61,0.6824098214468877
0.7631578947368421,0.3315789473684211,62,0.6821640432740903
0.7631578947368421,0.3315789473684211,63,0.6819192310914645
0.7631578947368421,0.3315789473684211,64,0.6817135543014237
0.7631578947368421,0.3315789473684211,65,0.6815118977199558
0.7631578947368421,0.3315789473684211,66,0.6812511700209731
0.7631578947368421,0.3315789473684211,67,0.6809974126732597
0.7631578947368421,0.3315789473684211,68,0.6807852658507879
0.7631578947368421,0.3315789473684211,69,0.6805606964887639
0.7631578947368421,0.3315789473684211,70,0.6803041135744077
0.7631578947368421,0.3315789473684211,71,0.6800895110596972
0.7631578947368421,0.3315789473684211,72,0.6798859678371163
0.7631578947368421,0.3315789473684211,73,0.6796453416779035
0.7631578947368421,0.3315789473684211,74,0.6794385113030493
0.7631578947368421,0.3315789473684211,75,0.6792346803281314
0.7631578947368421,0.3315789473684211,76,0.6790152662932527
0.7631578947368421,0.3315789473684211,77,0.6787842708069465
0.7631578947368421,0.3315789473684211,78,0.6785620644223784
0.7631578947368421,0.3315789473684211,79,0.6783294032126995
0.7631578947368421,0.3315789473684211,80,0.6780684842338441
0.7631578947368421,0.3315789473684211,81,0.6778701981589987
0.7631578947368421,0.3315789473684211,82,0.6776048948156483
0.7631578947368421,0.3315789473684211,83,0.6773445632550774
0.7631578947368421,0.3315789473684211,84,0.6771213353562374
0.7631578947368421,0.3315789473684211,85,0.6769208272381618
0.7631578947368421,0.3315789473684211,86,0.6767003632634194
0.7631578947368421,0.3315789473684211,87,0.6764415460213573
0.7631578947368421,0.3315789473684211,88,0.676218484752263
0.7631578947368421,0.3315789473684211,89,0.6760159318122735
0.7631578947368421,0.3315789473684211,90,0.6757771434267587
0.7631578947368421,0.3315789473684211,91,0.675565867825829
0.7631578947368421,0.3315789473684211,92,0.675358677403978
0.7631578947368421,0.3315789473684211,93,0.675099356627336
0.7631578947368421,0.3315789473684211,94,0.6749016438362921
0.7631578947368421,0.3315789473684211,95,0.6746557270882501
0.7631578947368421,0.3315789473684211,96,0.6743950703114003
0.7631578947368421,0.3315789473684211,97,0.6741339132857319
0.7631578947368421,0.3315789473684211,98,0.6739099738721605
0.7631578947368421,0.3315789473684211,99,0.673701873118478
0.7631578947368421,0.37894736842105264,0,0.6963157894736842
0.7631578947368421,0.37894736842105264,1,0.6960702609602014
0.7631578947368421,0.37894736842105264,2,0.6958208600371836
0.7631578947368421,0.37894736842105264,3,0.6955853215311443
0.7631578947368421,0.37894736842105264,4,0.6952967512972403
0.7631578947368421,0.37894736842105264,5,0.6950446332963363
0.7631578947368421,0.37894736842105264,6,0.6947544007620264
0.7631578947368421,0.37894736842105264,7,0.6944559017601637
0.7631578947368421,0.37894736842105264,8,0.6941922284662829
0.7631578947368421,0.37894736842105264,9,0.6939295725101511
0.7631578947368421,0.37894736842105264,10,0.6936563402021799
0.7631578947368421,0.37894736842105264,11,0.6933804227504132
0.7631578947368421,0.37894736842105264,12,0.6931232150549598
0.7631578947368421,0.37894736842105264,13,0.6928257987226498
0.7631578947368421,0.37894736842105264,14,0.6925279329873719
0.7631578947368421,0.37894736842105264,15,0.6922570492173961
0.7631578947368421,0.37894736842105264,16,0.6919815103142581
0.7631578947368421,0.37894736842105264,17,0.6917368625415472
0.7631578947368421,0.37894736842105264,18,0.6914565418018226
0.7631578947368421,0.37894736842105264,19,0.6911807702029591
0.7631578947368421,0.37894736842105264,20,0.6909230352404327
0.7631578947368421,0.37894736842105264,21,0.6906860864600172
0.7631578947368421,0.37894736842105264,22,0.6903896053576682
0.7631578947368421,0.37894736842105264,23,0.690098366147633
0.7631578947368421,0.37894736842105264,24,0.6898119216275038
0.7631578947368421,0.37894736842105264,25,0.689531577369414
0.7631578947368421,0.37894736842105264,26,0.6892734443609354
0.7631578947368421,0.37894736842105264,27,0.6890296917345599
0.7631578947368421,0.37894736842105264,28,0.6887802180686018
0.7631578947368421,0.37894736842105264,29,0.6884837041868394
0.7631578947368421,0.37894736842105264,30,0.6881940855705214
0.7631578947368421,0.37894736842105264,31,0.6879198652467952
0.7631578947368421,0.37894736842105264,32,0.6876277097988887
0.7631578947368421,0.37894736842105264,33,0.687344317452615
0.7631578947368421,0.37894736842105264,34,0.6870806539685693
0.7631578947368421,0.37894736842105264,35,0.6868000444128823
0.7631578947368421,0.37894736842105264,36,0.6865388720927738
0.7631578947368421,0.37894736842105264,37,0.6863058291176601
0.7631578947368421,0.37894736842105264,38,0.686020549415598
0.7631578947368421,0.37894736842105264,39,0.6857725441948755
0.7631578947368421,0.37894736842105264,40,0.6855083996362255
0.7631578947368421,0.37894736842105264,41,0.685258372805934
0.7631578947368421,0.37894736842105264,42,0.6850198679425283
0.7631578947368421,0.37894736842105264,43,0.6847748420455718
0.7631578947368421,0.37894736842105264,44,0.6845115436230631
0.7631578947368421,0.37894736842105264,45,0.6842706270089659
0.7631578947368421,0.37894736842105264,46,0.6839859083980016
0.7631578947368421,0.37894736842105264,47,0.6836911867721569
0.7631578947368421,0.37894736842105264,48,0.6834403431716493
0.7631578947368421,0.37894736842105264,49,0.6831683877763982
0.7631578947368421,0.37894736842105264,50,0.6829259875724886
0.7631578947368421,0.37894736842105264,51,0.6826831134604137
0.7631578947368421,0.37894736842105264,52,0.6824512483078266
0.7631578947368421,0.37894736842105264,53,0.6821805906793765
0.7631578947368421,0.37894736842105264,54,0.6819115056930438
0.7631578947368421,0.37894736842105264,55,0.6816704896941982
0.7631578947368421,0.37894736842105264,56,0.6814291302690443
0.7631578947368421,0.37894736842105264,57,0.6811899376051214
0.7631578947368421,0.37894736842105264,58,0.6809573309902035
0.7631578947368421,0.37894736842105264,59,0.680714771282997
0.7631578947368421,0.37894736842105264,60,0.6804786294723569
0.7631578947368421,0.37894736842105264,61,0.6802054618966874
0.7631578947368421,0.37894736842105264,62,0.6799541632854562
0.7631578947368421,0.37894736842105264,63,0.6796679826589624
0.7631578947368421,0.37894736842105264,64,0.6794095457838994
0.7631578947368421,0.37894736842105264,65,0.679148589572976
0.7631578947368421,0.37894736842105264,66,0.678859585120228
0.7631578947368421,0.37894736842105264,67,0.6785674327444771
0.7631578947368421,0.37894736842105264,68,0.678288650701024
0.7631578947368421,0.37894736842105264,69,0.6780001871127672
0.7631578947368421,0.37894736842105264,70,0.677752578676913
0.7631578947368421,0.37894736842105264,71,0.6775135338305461
0.7631578947368421,0.37894736842105264,72,0.6772531272108014
0.7631578947368421,0.37894736842105264,73,0.6770218937183548
0.7631578947368421,0.37894736842105264,74,0.6767300828841405
0.7631578947368421,0.37894736842105264,75,0.6764663549489801
0.7631578947368421,0.37894736842105264,76,0.6761735170100314
0.7631578947368421,0.37894736842105264,77,0.6758896262976491
0.7631578947368421,0.37894736842105264,78,0.6755985955636925
0.7631578947368421,0.37894736842105264,79,0.6753043248275267
0.7631578947368421,0.37894736842105264,80,0.6750589478165496
0.7631578947368421,0.37894736842105264,81,0.6747964972739379
0.7631578947368421,0.37894736842105264,82,0.6745105939328081
0.7631578947368421,0.37894736842105264,83,0.6742206145435251
0.7631578947368421,0.37894736842105264,84,0.6739298594582686
0.7631578947368421,0.37894736842105264,85,0.6736974611215196
0.7631578947368421,0.37894736842105264,86,0.6734393039866735
0.7631578947368421,0.37894736842105264,87,0.6731402640037454
0.7631578947368421,0.37894736842105264,88,0.6729043983727176
0.7631578947368421,0.37894736842105264,89,0.6726089249827809
0.7631578947368421,0.37894736842105264,90,0.6723660238870548
0.7631578947368421,0.37894736842105264,91,0.6720731485031888
0.7631578947368421,0.37894736842105264,92,0.6718351653276992
0.7631578947368421,0.37894736842105264,93,0.6715608438740098
0.7631578947368421,0.37894736842105264,94,0.6713081885082489
0.7631578947368421,0.37894736842105264,95,0.671013759901431
0.7631578947368421,0.37894736842105264,96,0.6707569366898262
0.7631578947368421,0.37894736842105264,97,0.670506137360854
0.7631578947368421,0.37894736842105264,98,0.6702431995300672
0.7631578947368421,0.37894736842105264,99,0.6699496843036333
0.7631578947368421,0.4263157894736842,0,0.6963157894736842
0.7631578947368421,0.4263157894736842,1,0.6960440827569485
0.7631578947368421,0.4263157894736842,2,0.6957687511425653
0.7631578947368421,0.4263157894736842,3,0.6954684652026549
0.7631578947368421,0.4263157894736842,4,0.6952023749286713
0.7631578947368421,0.4263157894736842,5,0.6948734110535113
0.7631578947368421,0.4263157894736842,6,0.6945849859974382
0.7631578947368421,0.4263157894736842,7,0.6942954297099779
0.7631578947368421,0.4263157894736842,8,0.6940148914609523
0.7631578947368421,0.4263157894736842,9,0.6936863302705064
0.7631578947368421,0.4263157894736842,10,0.6933671647982853
0.7631578947368421,0.4263157894736842,11,0.6930797217849135
0.7631578947368421,0.4263157894736842,12,0.6928066492489323
0.7631578947368421,0.4263157894736842,13,0.6925128473411899
0.7631578947368421,0.4263157894736842,14,0.6921964348221598
0.7631578947368421,0.4263157894736842,15,0.6918700753422747
0.7631578947368421,0.4263157894736842,16,0.6916053394893025
0.7631578947368421,0.4263157894736842,17,0.6913185282736799
0.7631578947368421,0.4263157894736842,18,0.6909943018105724
0.7631578947368421,0.4263157894736842,19,0.6906843370109017
0.7631578947368421,0.4263157894736842,20,0.6903735981070132
0.7631578947368421,0.4263157894736842,21,0.6900752684844175
0.7631578947368421,0.4263157894736842,22,0.6897880310347806
0.7631578947368421,0.4263157894736842,23,0.6895050577138422
0.7631578947368421,0.4263157894736842,24,0.6892181623958659
0.7631578947368421,0.4263157894736842,25,0.6889373557019548
0.7631578947368421,0.4263157894736842,26,0.688627709361136
0.7631578947368421,0.4263157894736842,27,0.6883174002232418
0.7631578947368421,0.4263157894736842,28,0.688053165170114
0.7631578947368421,0.4263157894736842,29,0.6877537110727168
0.7631578947368421,0.4263157894736842,30,0.6874498377206679
0.7631578947368421,0.4263157894736842,31,0.6871344292794132
0.7631578947368421,0.4263157894736842,32,0.6868131517615789
0.7631578947368421,0.4263157894736842,33,0.6865328136288003
0.7631578947368421,0.4263157894736842,34,0.6862562606478052
0.7631578947368421,0.4263157894736842,35,0.6859603729441776
0.7631578947368421,0.4263157894736842,36,0.685678010751753
0.7631578947368421,0.4263157894736842,37,0.6853590185403994
0.7631578947368421,0.4263157894736842,38,0.6850380739072834
0.7631578947368421,0.4263157894736842,39,0.6847407739908401
0.7631578947368421,0.4263157894736842,40,0.6844763918954794
0.7631578947368421,0.4263157894736842,41,0.6841438699838545
0.7631578947368421,0.4263157894736842,42,0.6838355548794662
0.7631578947368421,0.4263157894736842,43,0.6835672576794464
0.7631578947368421,0.4263157894736842,44,0.683277131661478
0.7631578947368421,0.4263157894736842,45,0.6830133163632408
0.7631578947368421,0.4263157894736842,46,0.6826905976363418
0.7631578947368421,0.4263157894736842,47,0.6823837914498886
0.7631578947368421,0.4263157894736842,48,0.6821094824807605
0.7631578947368421,0.4263157894736842,49,0.6818064692575615
0.7631578947368421,0.4263157894736842,50,0.681483582666715
0.7631578947368421,0.4263157894736842,51,0.6811519670686851
0.7631578947368421,0.4263157894736842,52,0.680822011803226
0.7631578947368421,0.4263157894736842,53,0.6805190146524706
0.7631578947368421,0.4263157894736842,54,0.6801910402232595
0.7631578947368421,0.4263157894736842,55,0.6798750003878526
0.7631578947368421,0.4263157894736842,56,0.6795458249356277
0.7631578947368421,0.4263157894736842,57,0.6792635224140203
0.7631578947368421,0.4263157894736842,58,0.6789696434462148
0.7631578947368421,0.4263157894736842,59,0.6786821544376435
0.7631578947368421,0.4263157894736842,60,0.6783980625855901
0.7631578947368421,0.4263157894736842,61,0.6781121667112056
0.7631578947368421,0.4263157894736842,62,0.6778341921137525
0.7631578947368421,0.4263157894736842,63,0.6775444556802708
0.7631578947368421,0.4263157894736842,64,0.6772311782271259
0.7631578947368421,0.4263157894736842,65,0.6769019973677933
0.7631578947368421,0.4263157894736842,66,0.6765706818208933
0.7631578947368421,0.4263157894736842,67,0.6763071106285673
0.7631578947368421,0.4263157894736842,68,0.6760244733498463
0.7631578947368421,0.4263157894736842,69,0.6756961462563915
0.7631578947368421,0.4263157894736842,70,0.6753967048584437
0.7631578947368421,0.4263157894736842,71,0.675087139229553
0.7631578947368421,0.4263157894736842,72,0.6747927589465013
0.7631578947368421,0.4263157894736842,73,0.6744690027297622
0.7631578947368421,0.4263157894736842,74,0.6742010360580359
0.7631578947368421,0.4263157894736842,75,0.6739333968346797
0.7631578947368421,0.4263157894736842,76,0.6736415769588485
0.7631578947368421,0.4263157894736842,77,0.6733372688382326
0.7631578947368421,0.4263157894736842,78,0.6730214747229929
0.7631578947368421,0.4263157894736842,79,0.6727077673464803
0.7631578947368421,0.4263157894736842,80,0.6723754337864227
0.7631578947368421,0.4263157894736842,81,0.6720759102566566
0.7631578947368421,0.4263157894736842,82,0.671801551071783
0.7631578947368421,0.4263157894736842,83,0.6714831806222401
0.7631578947368421,0.4263157894736842,84,0.6712046983993979
0.7631578947368421,0.4263157894736842,85,0.6709243063173842
0.7631578947368421,0.4263157894736842,86,0.6706181195534198
0.7631578947368421,0.4263157894736842,87,0.6702859654855192
0.7631578947368421,0.4263157894736842,88,0.6699532776282718
0.7631578947368421,0.4263157894736842,89,0.669662662196881
0.7631578947368421,0.4263157894736842,90,0.6693394002190902
0.7631578947368421,0.4263157894736842,91,0.6690181068874137
0.7631578947368421,0.4263157894736842,92,0.668693688258495
0.7631578947368421,0.4263157894736842,93,0.6683679850276208
0.7631578947368421,0.4263157894736842,94,0.6680881905014605
0.7631578947368421,0.4263157894736842,95,0.6677631278332588
0.7631578947368421,0.4263157894736842,96,0.6674877531864051
0.7631578947368421,0.4263157894736842,97,0.6671748059360952
0.7631578947368421,0.4263157894736842,98,0.6668756230974612
0.7631578947368421,0.4263157894736842,99,0.6665952926155136
0.7631578947368421,0.4736842105263158,0,0.6963157894736842
0.7631578947368421,0.4736842105263158,1,0.696018778905464
0.7631578947368421,0.4736842105263158,2,0.6956625106501582
0.7631578947368421,0.4736842105263158,3,0.6953362580197979
0.7631578947368421,0.4736842105263158,4,0.6950094031705879
0.7631578947368421,0.4736842105263158,5,0.6946787303270189
0.7631578947368421,0.4736842105263158,6,0.6943420970190992
0.7631578947368421,0.4736842105263158,7,0.6940020788707213
0.7631578947368421,0.4736842105263158,8,0.6936499856035296
0.7631578947368421,0.4736842105263158,9,0.6933186880243593
0.7631578947368421,0.4736842105263158,10,0.6929724383147191
0.7631578947368421,0.4736842105263158,11,0.6926594534518603
0.7631578947368421,0.4736842105263158,12,0.6923622876942501
0.7631578947368421,0.4736842105263158,13,0.692037388471673
0.7631578947368421,0.4736842105263158,14,0.69170194692591
0.7631578947368421,0.4736842105263158,15,0.6913725297840343
0.7631578947368421,0.4736842105263158,16,0.6910446110873003
0.7631578947368421,0.4736842105263158,17,0.6906974141235109
0.7631578947368421,0.4736842105263158,18,0.6903415583253839
0.7631578947368421,0.4736842105263158,19,0.6900353861208841
0.7631578947368421,0.4736842105263158,20,0.6897151279420073
0.7631578947368421,0.4736842105263158,21,0.6893828597920456
0.7631578947368421,0.4736842105263158,22,0.689034752739711
0.7631578947368421,0.4736842105263158,23,0.6887217151500102
0.7631578947368421,0.4736842105263158,24,0.6884008699219111
0.7631578947368421,0.4736842105263158,25,0.6880591416520858
0.7631578947368421,0.4736842105263158,26,0.6877538536255451
0.7631578947368421,0.4736842105263158,27,0.687404757398347
0.7631578947368421,0.4736842105263158,28,0.687076936309461
0.7631578947368421,0.4736842105263158,29,0.6867351991440824
0.7631578947368421,0.4736842105263158,30,0.6864270948309231
0.7631578947368421,0.4736842105263158,31,0.686121756920731
0.7631578947368421,0.4736842105263158,32,0.6857628176889347
0.7631578947368421,0.4736842105263158,33,0.685410130085921
0.7631578947368421,0.4736842105263158,34,0.6851135257261692
0.7631578947368421,0.4736842105263158,35,0.6848119969358526
0.7631578947368421,0.4736842105263158,36,0.684510457694561
0.7631578947368421,0.4736842105263158,37,0.6841764902073945
0.7631578947368421,0.4736842105263158,38,0.6838171764926682
0.7631578947368421,0.4736842105263158,39,0.6835015177255779
0.7631578947368421,0.4736842105263158,40,0.6831875639501743
0.7631578947368421,0.4736842105263158,41,0.6828579203424553
0.7631578947368421,0.4736842105263158,42,0.6825228764596072
0.7631578947368421,0.4736842105263158,43,0.6821581218050861
0.7631578947368421,0.4736842105263158,44,0.6817999719436624
0.7631578947368421,0.4736842105263158,45,0.6814473676594074
0.7631578947368421,0.4736842105263158,46,0.6811121132653626
0.7631578947368421,0.4736842105263158,47,0.6808120895365624
0.7631578947368421,0.4736842105263158,48,0.6805144328649421
0.7631578947368421,0.4736842105263158,49,0.6801908234414804
0.7631578947368421,0.4736842105263158,50,0.6798294318897812
0.7631578947368421,0.4736842105263158,51,0.6794637947920087
0.7631578947368421,0.4736842105263158,52,0.679120226630173
0.7631578947368421,0.4736842105263158,53,0.6787819946952475
0.7631578947368421,0.4736842105263158,54,0.6784245462215902
0.7631578947368421,0.4736842105263158,55,0.6781246094884879
0.7631578947368421,0.4736842105263158,56,0.6778268670093088
0.7631578947368421,0.4736842105263158,57,0.6775081926771976
0.7631578947368421,0.4736842105263158,58,0.6771679342780492
0.7631578947368421,0.4736842105263158,59,0.6768695567061255
0.7631578947368421,0.4736842105263158,60,0.6765168538659149
0.7631578947368421,0.4736842105263158,61,0.6761885919845381
0.7631578947368421,0.4736842105263158,62,0.6758440603170555
0.7631578947368421,0.4736842105263158,63,0.6755424375373438
0.7631578947368421,0.4736842105263158,64,0.6751875651075823
0.7631578947368421,0.4736842105263158,65,0.6748599169118628
0.7631578947368421,0.4736842105263158,66,0.6745625719038126
0.7631578947368421,0.4736842105263158,67,0.6742509712338034
0.7631578947368421,0.4736842105263158,68,0.6739031377839093
0.7631578947368421,0.4736842105263158,69,0.6736053139395255
0.7631578947368421,0.4736842105263158,70,0.6732952590640214
0.7631578947368421,0.4736842105263158,71,0.6729319806661687
0.7631578947368421,0.4736842105263158,72,0.6725792706304031
0.7631578947368421,0.4736842105263158,73,0.6722374838376545
0.7631578947368421,0.4736842105263158,74,0.6718711321272124
0.7631578947368421,0.4736842105263158,75,0.6715407723818061
0.7631578947368421,0.4736842105263158,76,0.6712065230668435
0.7631578947368421,0.4736842105263158,77,0.670905848634375
0.7631578947368421,0.4736842105263158,78,0.670602746541502
0.7631578947368421,0.4736842105263158,79,0.6702414253119571
0.7631578947368421,0.4736842105263158,80,0.6699367761995368
0.7631578947368421,0.4736842105263158,81,0.6695898834800036
0.7631578947368421,0.4736842105263158,82,0.6692892190688307
0.7631578947368421,0.4736842105263158,83,0.6689455619968462
0.7631578947368421,0.4736842105263158,84,0.668615379521932
0.7631578947368421,0.4736842105263158,85,0.6683157372746021
0.7631578947368421,0.4736842105263158,86,0.6680071538351118
0.7631578947368421,0.4736842105263158,87,0.6676505683501884
0.7631578947368421,0.4736842105263158,88,0.6673071894463106
0.7631578947368421,0.4736842105263158,89,0.6669542648037523
0.7631578947368421,0.4736842105263158,90,0.666595187986073
0.7631578947368421,0.4736842105263158,91,0.6662557434177905
0.7631578947368421,0.4736842105263158,92,0.6659517504817694
0.7631578947368421,0.4736842105263158,93,0.6656312695214402
0.7631578947368421,0.4736842105263158,94,0.6653001710421709
0.7631578947368421,0.4736842105263158,95,0.6649977946892198
0.7631578947368421,0.4736842105263158,96,0.6646563969857
0.7631578947368421,0.4736842105263158,97,0.664328553149103
0.7631578947368421,0.4736842105263158,98,0.6639967666702129
0.7631578947368421,0.4736842105263158,99,0.6636591180186998
0.7631578947368421,0.5210526315789474,0,0.6963157894736842
0.7631578947368421,0.5210526315789474,1,0.6959216275188587
0.7631578947368421,0.5210526315789474,2,0.6955293061150628
0.7631578947368421,0.5210526315789474,3,0.6951356703153434
0.7631578947368421,0.5210526315789474,4,0.6947610266786526
0.7631578947368421,0.5210526315789474,5,0.6943772900857978
0.7631578947368421,0.5210526315789474,6,0.6940376515516687
0.7631578947368421,0.5210526315789474,7,0.6936501455390103
0.7631578947368421,0.5210526315789474,8,0.693305510178049
0.7631578947368421,0.5210526315789474,9,0.6929266267436609
0.7631578947368421,0.5210526315789474,10,0.692573988117198
0.7631578947368421,0.5210526315789474,11,0.6921946798446846
0.7631578947368421,0.5210526315789474,12,0.6918174298288404
0.7631578947368421,0.5210526315789474,13,0.6914353004965943
0.7631578947368421,0.5210526315789474,14,0.6910752448933989
0.7631578947368421,0.5210526315789474,15,0.6907442639005648
0.7631578947368421,0.5210526315789474,16,0.6903729433364194
0.7631578947368421,0.5210526315789474,17,0.6900171035423823
0.7631578947368421,0.5210526315789474,18,0.6896397071746188
0.7631578947368421,0.5210526315789474,19,0.689249785200642
0.7631578947368421,0.5210526315789474,20,0.6888793805433697
0.7631578947368421,0.5210526315789474,21,0.6885214718005258
0.7631578947368421,0.5210526315789474,22,0.6881682912830922
0.7631578947368421,0.5210526315789474,23,0.6877932981797198
0.7631578947368421,0.5210526315789474,24,0.6874343171740341
0.7631578947368421,0.5210526315789474,25,0.6870531628703983
0.7631578947368421,0.5210526315789474,26,0.6866539888708577
0.7631578947368421,0.5210526315789474,27,0.6862702819219432
0.7631578947368421,0.5210526315789474,28,0.6859275234166606
0.7631578947368421,0.5210526315789474,29,0.685528541159165
0.7631578947368421,0.5210526315789474,30,0.6851813401772906
0.7631578947368421,0.5210526315789474,31,0.6848375302230223
0.7631578947368421,0.5210526315789474,32,0.6844441117416284
0.7631578947368421,0.5210526315789474,33,0.6841026880675481
0.7631578947368421,0.5210526315789474,34,0.683769462390114
0.7631578947368421,0.5210526315789474,35,0.6834021116674213
0.7631578947368421,0.5210526315789474,36,0.6830230147389276
0.7631578947368421,0.5210526315789474,37,0.6826911251317975
0.7631578947368421,0.5210526315789474,38,0.6823160515314624
0.7631578947368421,0.5210526315789474,39,0.6819808365098405
0.7631578947368421,0.5210526315789474,40,0.6816247116415478
0.7631578947368421,0.5210526315789474,41,0.6812621373379166
0.7631578947368421,0.5210526315789474,42,0.6809051228343943
0.7631578947368421,0.5210526315789474,43,0.680539919867727
0.7631578947368421,0.5210526315789474,44,0.6801542638719424
0.7631578947368421,0.5210526315789474,45,0.6798077396061241
0.7631578947368421,0.5210526315789474,46,0.6794553538130158
0.7631578947368421,0.5210526315789474,47,0.679071413008851
0.7631578947368421,0.5210526315789474,48,0.6787107574891328
0.7631578947368421,0.5210526315789474,49,0.6783268314210802
0.7631578947368421,0.5210526315789474,50,0.6779712156930822
0.7631578947368421,0.5210526315789474,51,0.6776239875860487
0.7631578947368421,0.5210526315789474,52,0.6772510325662695
0.7631578947368421,0.5210526315789474,53,0.6769053735156971
0.7631578947368421,0.5210526315789474,54,0.6765670268822314
0.7631578947368421,0.5210526315789474,55,0.6762319668729773
0.7631578947368421,0.5210526315789474,56,0.6758688051330448
0.7631578947368421,0.5210526315789474,57,0.675496706697663
0.7631578947368421,0.5210526315789474,58,0.6751039633280735
0.7631578947368421,0.5210526315789474,59,0.6747439614359945
0.7631578947368421,0.5210526315789474,60,0.6743665325699717
0.7631578947368421,0.5210526315789474,61,0.6739884292893836
0.7631578947368421,0.5210526315789474,62,0.6736161852315712
0.7631578947368421,0.5210526315789474,63,0.6732196972262854
0.7631578947368421,0.5210526315789474,64,0.6728367326253929
0.7631578947368421,0.5210526315789474,65,0.672460582529485
0.7631578947368421,0.5210526315789474,66,0.6721120131880074
0.7631578947368421,0.5210526315789474,67,0.6717134861019001
0.7631578947368421,0.5210526315789474,68,0.671352877546304
0.7631578947368421,0.5210526315789474,69,0.670953309054069
0.7631578947368421,0.5210526315789474,70,0.6706112575711287
0.7631578947368421,0.5210526315789474,71,0.6702631700948719
0.7631578947368421,0.5210526315789474,72,0.6699207458935884
0.7631578947368421,0.5210526315789474,73,0.6695701437181794
0.7631578947368421,0.5210526315789474,74,0.6692242085448123
0.7631578947368421,0.5210526315789474,75,0.6688356765859762
0.7631578947368421,0.5210526315789474,76,0.668481544843829
0.7631578947368421,0.5210526315789474,77,0.6681439704281747
0.7631578947368421,0.5210526315789474,78,0.6677863867049973
0.7631578947368421,0.5210526315789474,79,0.6673993865707024
0.7631578947368421,0.5210526315789474,80,0.6670188248373317
0.7631578947368421,0.5210526315789474,81,0.6666761384277362
0.7631578947368421,0.5210526315789474,82,0.6663166917538683
0.7631578947368421,0.5210526315789474,83,0.665932454010031
0.7631578947368421,0.5210526315789474,84,0.6655609226901572
0.7631578947368421,0.5210526315789474,85,0.6652172235699134
0.7631578947368421,0.5210526315789474,86,0.6648498652698368
0.7631578947368421,0.5210526315789474,87,0.6644828722247452
0.7631578947368421,0.5210526315789474,88,0.6641112649173161
0.7631578947368421,0.5210526315789474,89,0.6637481849221398
0.7631578947368421,0.5210526315789474,90,0.6634011483959954
0.7631578947368421,0.5210526315789474,91,0.6630155480367497
0.7631578947368421,0.5210526315789474,92,0.6626218959693101
0.7631578947368421,0.5210526315789474,93,0.6622754721746986
0.7631578947368421,0.5210526315789474,94,0.6619227759229998
0.7631578947368421,0.5210526315789474,95,0.6615867339501231
0.7631578947368421,0.5210526315789474,96,0.6612373706534509
