sample_id,case,scenario,severity_tier,attack_magnitude,snr_estimate,sample_idx,split,y_true,nis,nis_threshold,a_nis,cusum_g,cusum_threshold,a_cusum,jitter_z,jitter_bar,a_jitter,s_comp,theta_seq,theta_threshold,a_seq,votes,d_k2,d_k1,S_cond
case9_fdia_031,case9,fdia,Tier 4 (Severe),0.03,15.0,31,test,1,1267.1906,46.9629,1,10133134.1464,5.0,1,0.3315,0.6795,0,0.833977,8.335905,4.30567,1,2,1,1,3121.26
case9_fdia_032,case9,fdia,Tier 1 (Subtle),0.00318,1.59,32,test,1,376.0202,46.9629,1,10133164.1571,5.0,1,0.9023,0.689,0,0.834451,8.336766,4.30567,1,2,1,1,3191.84
case9_fdia_033,case9,fdia,Tier 2 (Moderate),0.009256,4.63,33,test,1,152.1228,46.9629,1,10133173.8163,5.0,1,0.4465,0.691,0,0.834551,8.337641,4.30567,1,2,1,1,3113.3
case9_fdia_034,case9,fdia,Tier 3 (Strong),0.013297,6.65,34,test,1,520.2115,46.9629,1,10133216.9336,5.0,1,1.5796,0.7545,0,0.837726,8.341603,4.30567,1,2,1,1,3109.53
case9_fdia_035,case9,fdia,Tier 4 (Severe),0.03,15.0,35,test,1,1180.2394,46.9629,1,10133320.0454,5.0,1,0.5973,0.7675,0,0.838375,8.345818,4.30567,1,2,1,1,3126.16
case9_fdia_036,case9,fdia,Tier 1 (Subtle),0.003467,1.73,36,test,1,378.7823,46.9629,1,10133350.3072,5.0,1,0.5482,0.7867,0,0.839337,8.350573,4.30567,1,2,1,1,3190.57
case9_fdia_037,case9,fdia,Tier 2 (Moderate),0.009707,4.85,37,test,1,145.7079,46.9629,1,10133359.3833,5.0,1,0.146,0.7744,0,0.838721,8.354237,4.30567,1,2,1,1,3119.34
case9_fdia_038,case9,fdia,Tier 3 (Strong),0.014615,7.31,38,test,1,521.3547,46.9629,1,10133402.6045,5.0,1,0.6057,0.7988,0,0.839941,8.358755,4.30567,1,2,1,1,3110.72
case9_fdia_039,case9,fdia,Tier 4 (Severe),0.03,15.0,39,test,1,1233.9087,46.9629,1,10133510.5946,5.0,1,0.5079,0.7792,0,0.838962,8.361841,4.30567,1,2,1,1,3124.47
case9_fdia_040,case9,fdia,Tier 1 (Subtle),0.002087,1.04,40,test,1,437.2374,46.9629,1,10133546.1698,5.0,1,1.291,0.8042,0,0.840208,8.365865,4.30567,1,2,1,1,3196.01
case9_fdia_041,case9,fdia,Tier 2 (Moderate),0.009482,4.74,41,test,1,111.1941,46.9629,1,10133552.1087,5.0,1,0.6515,0.8088,0,0.840442,8.36972,4.30567,1,2,1,1,3115.32
case9_fdia_042,case9,fdia,Tier 3 (Strong),0.017608,8.8,42,test,1,636.0771,46.9629,1,10133605.7579,5.0,1,1.0949,0.8219,0,0.841097,8.373846,4.30567,1,2,1,1,3113.89
case9_fdia_043,case9,fdia,Tier 4 (Severe),0.03,15.0,43,test,1,1126.8714,46.9629,1,10133704.0186,5.0,1,0.8849,0.8339,0,0.841695,8.378156,4.30567,1,2,1,1,3140.69
case9_fdia_044,case9,fdia,Tier 1 (Subtle),0.002743,1.37,44,test,1,438.5488,46.9629,1,10133739.713,5.0,1,0.1472,0.7965,0,0.839824,8.380164,4.30567,1,2,1,1,3199.79
case9_fdia_045,case9,fdia,Tier 2 (Moderate),0.009517,4.76,45,test,1,179.8892,46.9629,1,10133751.8961,5.0,1,0.126,0.7648,0,0.83824,8.380388,4.30567,1,2,1,1,3118.17
case9_fdia_046,case9,fdia,Tier 3 (Strong),0.016329,8.16,46,test,1,437.0289,46.9629,1,10133787.4524,5.0,1,0.3071,0.7192,0,0.835959,8.378308,4.30567,1,2,1,1,3113.82
case9_fdia_047,case9,fdia,Tier 4 (Severe),0.03,15.0,47,test,1,1079.7781,46.9629,1,10133881.4325,5.0,1,0.6277,0.7357,0,0.836783,8.37726,4.30567,1,2,1,1,3132.97
case9_fdia_048,case9,fdia,Tier 1 (Subtle),0.002035,1.02,48,test,1,420.1458,46.9629,1,10133915.4542,5.0,1,2.3332,0.7694,0,0.838468,8.378002,4.30567,1,2,1,1,3198.01
case9_fdia_049,case9,fdia,Tier 2 (Moderate),0.008149,4.07,49,test,1,164.2125,46.9629,1,10133926.2123,5.0,1,0.2765,0.7293,0,0.836463,8.376665,4.30567,1,2,1,1,3114.11
case9_fdia_050,case9,fdia,Tier 3 (Strong),0.01259,6.29,50,test,1,555.6577,46.9629,1,10133972.5515,5.0,1,0.6653,0.7035,0,0.835175,8.374174,4.30567,1,2,1,1,3102.06
case9_fdia_051,case9,fdia,Tier 4 (Severe),0.03,15.0,51,test,1,1309.5273,46.9629,1,10134087.4151,5.0,1,0.5963,0.7167,0,0.835837,8.372593,4.30567,1,2,1,1,3118.68
case9_fdia_052,case9,fdia,Tier 1 (Subtle),0.002439,1.22,52,test,1,419.9364,46.9629,1,10134121.4177,5.0,1,0.8595,0.7146,0,0.83573,8.371064,4.30567,1,2,1,1,3195.17
case9_fdia_053,case9,fdia,Tier 2 (Moderate),0.008003,4.0,53,test,1,196.0801,46.9629,1,10134135.0725,5.0,1,0.1135,0.698,0,0.834898,8.368855,4.30567,1,2,1,1,3113.48
case9_fdia_054,case9,fdia,Tier 3 (Strong),0.015739,7.87,54,test,1,477.2778,46.9629,1,10134174.2873,5.0,1,0.2156,0.6298,0,0.831488,8.363457,4.30567,1,2,1,1,3099.01
case9_fdia_055,case9,fdia,Tier 4 (Severe),0.03,15.0,55,test,1,1181.3822,46.9629,1,10134277.5029,5.0,1,1.8695,0.6934,0,0.834668,8.36178,4.30567,1,2,1,1,3134.2
case9_fdia_056,case9,fdia,Tier 1 (Subtle),0.003492,1.75,56,test,1,334.4824,46.9629,1,10134303.738,5.0,1,0.0955,0.6707,0,0.833536,8.359138,4.30567,1,2,1,1,3196.64
case9_fdia_057,case9,fdia,Tier 2 (Moderate),0.00921,4.61,57,test,1,221.4819,46.9629,1,10134319.7017,5.0,1,1.5234,0.7396,0,0.83698,8.360204,4.30567,1,2,1,1,3122.52
case9_fdia_058,case9,fdia,Tier 3 (Strong),0.017367,8.68,58,test,1,569.1948,46.9629,1,10134367.2715,5.0,1,0.1094,0.7148,0,0.835739,8.359923,4.30567,1,2,1,1,3113.26
case9_fdia_059,case9,fdia,Tier 4 (Severe),0.03,15.0,59,test,1,1121.2227,46.9629,1,10134465.0188,5.0,1,0.7026,0.7245,0,0.836226,8.360157,4.30567,1,2,1,1,3142.22
case9_load_shift_000,case9,load_shift,Tier 1 (Subtle),0.009022,2.26,0,test,1,962.9144,46.9629,1,10134548.3764,5.0,1,1.7565,0.7478,0,0.83739,8.361531,4.30567,1,2,1,1,3197.05
case9_load_shift_001,case9,load_shift,Tier 2 (Moderate),0.024582,6.15,1,test,1,689.7916,46.9629,1,10134606.908,5.0,1,0.5153,0.741,0,0.837049,8.362427,4.30567,1,2,1,1,3068.05
case9_load_shift_002,case9,load_shift,Tier 3 (Strong),0.035529,8.88,2,test,1,421.518,46.9629,1,10134641.0543,5.0,1,0.1847,0.6955,0,0.834774,8.360958,4.30567,1,2,1,1,2965.23
case9_load_shift_003,case9,load_shift,Tier 4 (Severe),0.05,12.5,3,test,1,414.9646,46.9629,1,10134674.605,5.0,1,0.7043,0.6864,0,0.834322,8.359185,4.30567,1,2,1,1,2883.53
case9_load_shift_004,case9,load_shift,Tier 1 (Subtle),0.00554,1.39,4,test,1,1128.7159,46.9629,1,10134773.0335,5.0,1,1.8437,0.7713,0,0.838564,8.36183,4.30567,1,2,1,1,2805.29
case9_load_shift_005,case9,load_shift,Tier 2 (Moderate),0.023825,5.96,5,test,1,28.8493,46.9629,0,10134771.4875,5.0,1,0.0834,0.7691,0,0.492032,8.017679,4.30567,1,1,0,1,2939.27
case9_load_shift_006,case9,load_shift,Tier 3 (Strong),0.038556,9.64,6,test,1,250.5291,46.9629,1,10134790.0915,5.0,1,0.5031,0.7789,0,0.838947,8.054858,4.30567,1,2,1,1,2920.14
case9_load_shift_007,case9,load_shift,Tier 4 (Severe),0.05,12.5,7,test,1,303.836,46.9629,1,10134813.541,5.0,1,0.1143,0.7533,0,0.837664,8.087036,4.30567,1,2,1,1,2862.45
case9_load_shift_008,case9,load_shift,Tier 1 (Subtle),0.006695,1.67,8,test,1,1115.9396,46.9629,1,10134910.8081,5.0,1,0.2205,0.6476,0,0.832382,8.110715,4.30567,1,2,1,1,2797.75
case9_load_shift_009,case9,load_shift,Tier 2 (Moderate),0.020267,5.07,9,test,1,11.6235,46.9629,0,10134907.6963,5.0,1,1.3661,0.7021,0,0.396982,7.696625,4.30567,1,1,0,1,2925.22
case9_load_shift_010,case9,load_shift,Tier 3 (Strong),0.03067,7.67,10,test,1,98.8836,46.9629,1,10134912.5162,5.0,1,1.024,0.7201,0,0.836003,7.762965,4.30567,1,2,1,1,2930.67
case9_load_shift_011,case9,load_shift,Tier 4 (Severe),0.05,12.5,11,test,1,440.4894,46.9629,1,10134948.387,5.0,1,0.5817,0.7193,0,0.835966,7.822635,4.30567,1,2,1,1,2894.22
case9_load_shift_012,case9,load_shift,Tier 1 (Subtle),0.00595,1.49,12,test,1,1009.9652,46.9629,1,10135036.0214,5.0,1,0.385,0.6956,0,0.83478,7.875152,4.30567,1,2,1,1,2813.55
case9_load_shift_013,case9,load_shift,Tier 2 (Moderate),0.023888,5.97,13,test,1,34.6733,46.9629,0,10135035.0048,5.0,1,0.6678,0.7233,0,0.520744,7.60838,4.30567,1,1,0,1,2938.94
case9_load_shift_014,case9,load_shift,Tier 3 (Strong),0.03436,8.59,14,test,1,159.0672,46.9629,1,10135045.2952,5.0,1,0.5921,0.7421,0,0.837107,7.68465,4.30567,1,2,1,1,2918.1
case9_load_shift_015,case9,load_shift,Tier 4 (Severe),0.05,12.5,15,test,1,372.9067,46.9629,1,10135075.023,5.0,1,0.064,0.6519,0,0.832594,7.748778,4.30567,1,2,1,1,2870.33
case9_load_shift_016,case9,load_shift,Tier 1 (Subtle),0.00591,1.48,16,test,1,1183.7367,46.9629,1,10135178.4526,5.0,1,1.7095,0.7326,0,0.836628,7.810529,4.30567,1,2,1,1,2797.4
case9_load_shift_017,case9,load_shift,Tier 2 (Moderate),0.020254,5.06,17,test,1,10.0855,46.9629,0,10135175.2011,5.0,1,0.7017,0.6915,0,0.388263,7.417739,4.30567,1,1,0,1,2932.06
case9_load_shift_018,case9,load_shift,Tier 3 (Strong),0.03074,7.69,18,test,1,116.8012,46.9629,1,10135181.6497,5.0,1,0.3157,0.7018,0,0.83509,7.511055,4.30567,1,2,1,1,2933.15
case9_load_shift_019,case9,load_shift,Tier 4 (Severe),0.05,12.5,19,test,1,506.379,46.9629,1,10135223.5096,5.0,1,0.4764,0.6905,0,0.834524,7.594474,4.30567,1,2,1,1,2889.87
case9_load_shift_020,case9,load_shift,Tier 1 (Subtle),0.008215,2.05,20,test,1,995.1127,46.9629,1,10135309.794,5.0,1,1.2082,0.6631,0,0.833154,7.66818,4.30567,1,2,1,1,2806.02
case9_load_shift_021,case9,load_shift,Tier 2 (Moderate),0.018926,4.73,21,test,1,10.0676,46.9629,0,10135306.5408,5.0,1,0.7209,0.6734,0,0.387261,7.288623,4.30567,1,1,0,1,2929.32
case9_load_shift_022,case9,load_shift,Tier 3 (Strong),0.03549,8.87,22,test,1,274.5725,46.9629,1,10135327.3303,5.0,1,1.2359,0.7259,0,0.836296,7.396057,4.30567,1,2,1,1,2934.89
case9_load_shift_023,case9,load_shift,Tier 4 (Severe),0.05,12.5,23,test,1,391.9272,46.9629,1,10135358.7869,5.0,1,0.5867,0.72,0,0.836002,7.492453,4.30567,1,2,1,1,2870.15
case9_load_shift_024,case9,load_shift,Tier 1 (Subtle),0.009083,2.27,24,test,1,1006.396,46.9629,1,10135446.0969,5.0,1,0.665,0.6611,0,0.833055,7.576263,4.30567,1,2,1,1,2796.74
case9_load_shift_025,case9,load_shift,Tier 2 (Moderate),0.019484,4.87,25,test,1,19.0816,46.9629,0,10135443.663,5.0,1,0.5615,0.685,0,0.435828,7.254465,4.30567,1,1,0,1,2918.07
case9_load_shift_026,case9,load_shift,Tier 3 (Strong),0.03643,9.11,26,test,1,243.8163,46.9629,1,10135461.6569,5.0,1,1.5146,0.7356,0,0.836779,7.365797,4.30567,1,2,1,1,2924.44
case9_load_shift_027,case9,load_shift,Tier 4 (Severe),0.05,12.5,27,test,1,346.1946,46.9629,1,10135488.9566,5.0,1,0.9769,0.7787,0,0.838935,7.468153,4.30567,1,2,1,1,2866.18
case9_load_shift_028,case9,load_shift,Tier 1 (Subtle),0.009856,2.46,28,test,1,912.4869,46.9629,1,10135567.7305,5.0,1,0.0336,0.7694,0,0.838468,7.559805,4.30567,1,2,1,1,2794.75
case9_load_shift_029,case9,load_shift,Tier 2 (Moderate),0.020938,5.23,29,test,1,10.0897,46.9629,0,10135564.4793,5.0,1,0.0533,0.7037,0,0.388897,7.192722,4.30567,1,1,0,1,2912.12
case9_load_shift_030,case9,load_shift,Tier 3 (Strong),0.039122,9.78,30,test,1,281.7841,46.9629,1,10135585.9243,5.0,1,0.8754,0.6963,0,0.834815,7.308264,4.30567,1,2,1,1,2922.1
case9_load_shift_031,case9,load_shift,Tier 4 (Severe),0.05,12.5,31,test,1,270.4495,46.9629,1,10135606.3391,5.0,1,0.7424,0.7043,0,0.835216,7.412654,4.30567,1,2,1,1,2857.33
case9_load_shift_032,case9,load_shift,Tier 1 (Subtle),0.007503,1.88,32,test,1,1130.5749,46.9629,1,10135704.9365,5.0,1,0.1121,0.6907,0,0.834534,7.505923,4.30567,1,2,1,1,2793.58
case9_load_shift_033,case9,load_shift,Tier 2 (Moderate),0.021779,5.44,33,test,1,9.438,46.9629,0,10135701.6261,5.0,1,0.1765,0.6661,0,0.383548,7.138878,4.30567,1,1,0,1,2925.93
case9_load_shift_034,case9,load_shift,Tier 3 (Strong),0.032261,8.07,34,test,1,142.3582,46.9629,1,10135710.3977,5.0,1,0.8305,0.678,0,0.833902,7.258892,4.30567,1,2,1,1,2922.86
case9_load_shift_035,case9,load_shift,Tier 4 (Severe),0.05,12.5,35,test,1,358.5034,46.9629,1,10135738.8162,5.0,1,0.1773,0.6837,0,0.834185,7.367188,4.30567,1,2,1,1,2878.01
case9_load_shift_036,case9,load_shift,Tier 1 (Subtle),0.005838,1.46,36,test,1,1094.5939,46.9629,1,10135834.1431,5.0,1,0.2641,0.6114,0,0.830572,7.461041,4.30567,1,2,1,1,2805.73
case9_load_shift_037,case9,load_shift,Tier 2 (Moderate),0.017523,4.38,37,test,1,9.9916,46.9629,0,10135830.883,5.0,1,0.2311,0.5879,0,0.382584,7.09752,4.30567,1,1,0,1,2939.31
case9_load_shift_038,case9,load_shift,Tier 3 (Strong),0.039206,9.8,38,test,1,409.359,46.9629,1,10135863.9242,5.0,1,0.5213,0.5982,0,0.829909,7.217677,4.30567,1,2,1,1,2943.5
case9_load_shift_039,case9,load_shift,Tier 4 (Severe),0.05,12.5,39,test,1,294.3203,46.9629,1,10135886.5087,5.0,1,1.102,0.6295,0,0.831473,7.327383,4.30567,1,2,1,1,2863.91
case9_load_shift_040,case9,load_shift,Tier 1 (Subtle),0.008231,2.06,40,test,1,1060.3058,46.9629,1,10135978.7188,5.0,1,1.04,0.621,0,0.831052,7.425697,4.30567,1,2,1,1,2793.94
case9_load_shift_041,case9,load_shift,Tier 2 (Moderate),0.017287,4.32,41,test,1,25.6793,46.9629,0,10135976.8847,5.0,1,0.3767,0.6038,0,0.466892,7.150019,4.30567,1,1,0,1,2924.4
case9_load_shift_042,case9,load_shift,Tier 3 (Strong),0.036512,9.13,42,test,1,280.3818,46.9629,1,10135998.2022,5.0,1,0.0523,0.5447,0,0.827233,7.26225,4.30567,1,2,1,1,2940.14
case9_load_shift_043,case9,load_shift,Tier 4 (Severe),0.05,12.5,43,test,1,390.6927,46.9629,1,10136029.5467,5.0,1,0.6554,0.5481,0,0.827404,7.363429,4.30567,1,2,1,1,2872.3
case9_load_shift_044,case9,load_shift,Tier 1 (Subtle),0.007317,1.83,44,test,1,1123.9751,46.9629,1,10136127.5442,5.0,1,0.9264,0.5612,0,0.828058,7.455144,4.30567,1,2,1,1,2798.22
case9_load_shift_045,case9,load_shift,Tier 2 (Moderate),0.02444,6.11,45,test,1,27.5668,46.9629,0,10136125.8816,5.0,1,0.5536,0.5608,0,0.474786,7.184415,4.30567,1,1,0,1,2929.45
case9_load_shift_046,case9,load_shift,Tier 3 (Strong),0.035654,8.91,46,test,1,132.66,46.9629,1,10136133.7717,5.0,1,1.5478,0.5624,0,0.828121,7.294095,4.30567,1,2,1,1,2912.86
case9_load_shift_047,case9,load_shift,Tier 4 (Severe),0.05,12.5,47,test,1,381.1756,46.9629,1,10136164.2511,5.0,1,1.3677,0.582,0,0.829098,7.393784,4.30567,1,2,1,1,2868.5
case9_load_shift_048,case9,load_shift,Tier 1 (Subtle),0.006007,1.5,48,test,1,1224.491,46.9629,1,10136271.3852,5.0,1,0.1438,0.5875,0,0.829374,7.483779,4.30567,1,2,1,1,2795.21
case9_load_shift_049,case9,load_shift,Tier 2 (Moderate),0.015257,3.81,49,test,1,23.3625,46.9629,0,10136269.3405,5.0,1,0.6754,0.6186,0,0.455295,7.190696,4.30567,1,1,0,1,2929.52
case9_load_shift_050,case9,load_shift,Tier 3 (Strong),0.030806,7.7,50,test,1,138.6092,46.9629,1,10136277.7713,5.0,1,0.1719,0.5834,0,0.82917,7.300797,4.30567,1,2,1,1,2942.09
case9_load_shift_051,case9,load_shift,Tier 4 (Severe),0.05,12.5,51,test,1,540.1899,46.9629,1,10136322.7046,5.0,1,0.0074,0.5467,0,0.827333,7.39805,4.30567,1,2,1,1,2899.8
case9_load_shift_052,case9,load_shift,Tier 1 (Subtle),0.008096,2.02,52,test,1,938.8291,46.9629,1,10136403.8729,5.0,1,0.0351,0.5428,0,0.82714,7.485385,4.30567,1,2,1,1,2809.16
case9_load_shift_053,case9,load_shift,Tier 2 (Moderate),0.020266,5.07,53,test,1,10.451,46.9629,0,10136400.6546,5.0,1,0.196,0.5438,0,0.382823,7.11967,4.30567,1,1,0,1,2929.43
case9_load_shift_054,case9,load_shift,Tier 3 (Strong),0.031367,7.84,54,test,1,89.9331,46.9629,1,10136404.661,5.0,1,1.3084,0.5677,0,0.807129,7.214832,4.30567,1,2,1,1,2926.75
case9_load_shift_055,case9,load_shift,Tier 4 (Severe),0.05,12.5,55,test,1,451.5728,46.9629,1,10136441.5392,5.0,1,0.5713,0.5874,0,0.829369,7.322717,4.30567,1,2,1,1,2889.66
case9_load_shift_056,case9,load_shift,Tier 1 (Subtle),0.009097,2.27,56,test,1,851.6112,46.9629,1,10136514.7797,5.0,1,0.3805,0.5932,0,0.82966,7.420105,4.30567,1,2,1,1,2808.79
case9_load_shift_057,case9,load_shift,Tier 2 (Moderate),0.017127,4.28,57,test,1,27.4696,46.9629,0,10136513.1083,5.0,1,0.7923,0.6213,0,0.477293,7.155388,4.30567,1,1,0,1,2922.24
case9_load_shift_058,case9,load_shift,Tier 3 (Strong),0.032588,8.15,58,test,1,181.9086,46.9629,1,10136525.4749,5.0,1,1.0216,0.6463,0,0.832314,7.272163,4.30567,1,2,1,1,2936.99
case9_load_shift_059,case9,load_shift,Tier 4 (Severe),0.05,12.5,59,test,1,458.3378,46.9629,1,10136562.9681,5.0,1,0.4809,0.6152,0,0.830761,7.375707,4.30567,1,2,1,1,2889.33
case9_stealth_drift_000,case9,stealth_drift,Tier 1 (Subtle),0.002351,1.18,0,test,1,1640.9739,46.9629,1,10136707.9592,5.0,1,4.5911,0.7928,0,0.839639,7.477775,4.30567,1,2,1,1,2804.61
case9_stealth_drift_001,case9,stealth_drift,Tier 2 (Moderate),0.010235,5.12,1,test,1,488.6142,46.9629,1,10136748.2044,5.0,1,0.3067,0.7893,0,0.839464,7.569462,4.30567,1,2,1,1,2962.83
case9_stealth_drift_002,case9,stealth_drift,Tier 3 (Strong),0.020687,10.34,2,test,1,365.918,46.9629,1,10136777.2969,5.0,1,3.6592,0.9696,0,0.848481,7.660997,4.30567,1,2,1,1,3050.83
case9_stealth_drift_003,case9,stealth_drift,Tier 4 (Severe),0.03328,16.64,3,test,1,383.6606,46.9629,1,10136808.0021,5.0,1,0.0373,0.9387,0,0.846936,7.741833,4.30567,1,2,1,1,3127.93
case9_stealth_drift_004,case9,stealth_drift,Tier 1 (Subtle),0.002594,1.3,4,test,1,452.5305,46.9629,1,10136844.9675,5.0,1,0.0953,0.8972,0,0.844858,7.812508,4.30567,1,2,1,1,3208.16
case9_stealth_drift_005,case9,stealth_drift,Tier 2 (Moderate),0.008941,4.47,5,test,1,19.5926,46.9629,0,10136842.5801,5.0,1,0.5373,0.8963,0,0.449116,7.480373,4.30567,1,1,0,1,3121.79
case9_stealth_drift_006,case9,stealth_drift,Tier 3 (Strong),0.019511,9.76,6,test,1,72.6233,46.9629,1,10136845.013,5.0,1,0.4952,0.8437,0,0.728785,7.46112,4.30567,1,2,1,1,3110.81
case9_stealth_drift_007,case9,stealth_drift,Tier 4 (Severe),0.026526,13.26,7,test,1,134.3713,46.9629,1,10136853.0587,5.0,1,0.4218,0.7964,0,0.839821,7.554829,4.30567,1,2,1,1,3143.7
case9_stealth_drift_008,case9,stealth_drift,Tier 1 (Subtle),0.004734,2.37,8,test,1,264.7464,46.9629,1,10136872.955,5.0,1,2.5176,0.9151,0,0.845756,7.645102,4.30567,1,2,1,1,3188.16
case9_stealth_drift_009,case9,stealth_drift,Tier 2 (Moderate),0.011927,5.96,9,test,1,8.843,46.9629,0,10136869.5905,5.0,1,1.6971,0.9662,0,0.395385,7.275976,4.30567,1,1,0,1,3122.3
case9_stealth_drift_010,case9,stealth_drift,Tier 3 (Strong),0.018761,9.38,10,test,1,54.9573,46.9629,1,10136870.4177,5.0,1,1.2736,1.0213,0,0.643621,7.192,4.30567,1,2,1,1,3127.73
case9_stealth_drift_011,case9,stealth_drift,Tier 4 (Severe),0.025231,12.62,11,test,1,90.0878,46.9629,1,10136874.4381,5.0,1,0.6608,1.054,0,0.832266,7.305066,4.30567,1,2,1,1,3149.79
case9_stealth_drift_012,case9,stealth_drift,Tier 1 (Subtle),0.002262,1.13,12,test,1,361.9666,46.9629,1,10136903.1714,5.0,1,0.2071,1.0626,0,0.853128,7.427687,4.30567,1,2,1,1,3188.51
case9_stealth_drift_013,case9,stealth_drift,Tier 2 (Moderate),0.00961,4.8,13,test,1,16.9903,46.9629,0,10136900.5475,5.0,1,1.9741,1.1515,0,0.448018,7.132937,4.30567,1,1,0,1,3109.23
case9_stealth_drift_014,case9,stealth_drift,Tier 3 (Strong),0.018274,9.14,14,test,1,63.134,46.9629,1,10136902.1179,5.0,1,0.4818,1.1101,0,0.691591,7.111234,4.30567,1,2,1,1,3111.16
case9_stealth_drift_015,case9,stealth_drift,Tier 4 (Severe),0.034921,17.46,15,test,1,371.0898,46.9629,1,10136931.6805,5.0,1,0.0575,1.0844,0,0.854222,7.254332,4.30567,1,2,1,1,3141.45
case9_stealth_drift_016,case9,stealth_drift,Tier 1 (Subtle),0.002477,1.24,16,test,1,555.6193,46.9629,1,10136978.0163,5.0,1,3.4661,1.2387,0,0.861936,7.390835,4.30567,1,2,1,1,3222.27
case9_stealth_drift_017,case9,stealth_drift,Tier 2 (Moderate),0.012541,6.27,17,test,1,12.6632,46.9629,0,10136974.999,5.0,1,0.1817,1.2082,0,0.427821,7.079572,4.30567,1,1,0,1,3126.38
case9_stealth_drift_018,case9,stealth_drift,Tier 3 (Strong),0.01803,9.01,18,test,1,39.1849,46.9629,0,10136974.3925,5.0,1,1.676,1.2409,0,0.570641,6.942256,4.30567,1,1,0,1,3125.14
case9_stealth_drift_019,case9,stealth_drift,Tier 4 (Severe),0.030013,15.01,19,test,1,197.9499,46.9629,1,10136988.2173,5.0,1,0.1276,1.2232,0,0.861162,7.109193,4.30567,1,2,1,1,3146.71
case9_stealth_drift_020,case9,stealth_drift,Tier 1 (Subtle),0.002018,1.01,20,test,1,485.8345,46.9629,1,10137028.2098,5.0,1,0.1215,0.9998,0,0.849989,7.248262,4.30567,1,2,1,1,3203.56
case9_stealth_drift_021,case9,stealth_drift,Tier 2 (Moderate),0.009766,4.88,21,test,1,14.8707,46.9629,0,10137025.3932,5.0,1,0.8949,1.0292,0,0.430621,6.954056,4.30567,1,1,0,1,3113.2
case9_stealth_drift_022,case9,stealth_drift,Tier 3 (Strong),0.016826,8.41,22,test,1,67.1414,46.9629,1,10137027.3279,5.0,1,0.9195,0.8922,0,0.702027,6.960677,4.30567,1,2,1,1,3110.69
case9_stealth_drift_023,case9,stealth_drift,Tier 4 (Severe),0.031984,15.99,23,test,1,296.2316,46.9629,1,10137050.0861,5.0,1,4.0178,1.0912,0,0.854561,7.119171,4.30567,1,2,1,1,3137.63
case9_stealth_drift_024,case9,stealth_drift,Tier 1 (Subtle),0.002272,1.14,24,test,1,504.9887,46.9629,1,10137091.8197,5.0,1,0.5067,1.1118,0,0.855589,7.262843,4.30567,1,2,1,1,3208.05
