initial_trust,initial_risk,survivability,final_trust,mean_quorum
0.6684210526315789,0.2368421052631579,0.0,0.5002695067613371,0.6785698816003347
0.6684210526315789,0.28421052631578947,0.0,0.47009092148958326,0.677057690438166
0.6684210526315789,0.3315789473684211,0.0,0.43619181447253313,0.675440683838201
0.6684210526315789,0.37894736842105264,0.0,0.4030900805992696,0.6737817192078106
0.6684210526315789,0.4263157894736842,0.0,0.37003791843312484,0.672094884137201
0.6684210526315789,0.4736842105263158,0.0,0.340787666963576,0.6706802708108235
0.6684210526315789,0.5210526315789474,0.0,0.3058990518742606,0.6690253178910127
0.6684210526315789,0.5684210526315789,0.0,0.27228675498054644,0.6673195741876897
0.6684210526315789,0.6157894736842106,0.0,0.23812161431502146,0.6655201300565445
0.6684210526315789,0.6631578947368422,0.0,0.20464778004638082,0.6639518361838793
0.6684210526315789,0.7105263157894737,0.0,0.18099458430985965,0.6621673859693742
0.6684210526315789,0.7578947368421053,0.0,0.16113139831426157,0.6606572225675414
0.6684210526315789,0.8052631578947369,0.0,0.14031278777998607,0.6593036823185824
0.6684210526315789,0.8526315789473684,0.0,0.11941731228380471,0.6575576548887808
0.6684210526315789,0.9,0.0,0.10904393744319366,0.6563879639572735
0.7157894736842105,0.0,0.79,0.7071934522223657,0.6911480882824729
0.7157894736842105,0.04736842105263158,0.16,0.6821831430863017,0.6899641453277227
0.7157894736842105,0.09473684210526316,0.0,0.6499017286768164,0.6883262856443731
0.7157894736842105,0.14210526315789473,0.0,0.615052616338705,0.6866041988382271
0.7157894736842105,0.18947368421052632,0.0,0.5848088388788493,0.6851100550519308
0.7157894736842105,0.2368421052631579,0.0,0.5512063990142438,0.6835488460612309
0.7157894736842105,0.28421052631578947,0.0,0.518968341404113,0.6818818185885216
0.7157894736842105,0.3315789473684211,0.0,0.4821684779952488,0.6799769250803395
0.7157894736842105,0.37894736842105264,0.0,0.45330544769821185,0.6785991294988518
0.7157894736842105,0.4263157894736842,0.0,0.41680706769287235,0.6767601534983195
0.7157894736842105,0.4736842105263158,0.0,0.3845112969443133,0.6751757274715997
0.7157894736842105,0.5210526315789474,0.0,0.3504225861715107,0.6735250977534717
0.7157894736842105,0.5684210526315789,0.0,0.31898318275280657,0.671941147696878
0.7157894736842105,0.6157894736842106,0.0,0.28383535349011657,0.6702002241318306
0.7157894736842105,0.6631578947368422,0.0,0.24860618790215622,0.6684558557200956
0.7157894736842105,0.7105263157894737,0.0,0.21737817801263584,0.666738934148997
0.7157894736842105,0.7578947368421053,0.0,0.19521030253796873,0.6651140619039098
0.7157894736842105,0.8052631578947369,0.0,0.17612367158336878,0.6638962539617839
0.7157894736842105,0.8526315789473684,0.0,0.1537653043022552,0.6623176691152035
0.7157894736842105,0.9,0.0,0.1335551641543596,0.6609365984457124
0.7631578947368421,0.0,1.0,0.7546945936594246,0.6958741368712131
0.7631578947368421,0.04736842105263158,0.68,0.7270837654802909,0.6945635701028305
0.7631578947368421,0.09473684210526316,0.16,0.6966363313108537,0.6930100457413296
0.7631578947368421,0.14210526315789473,0.0,0.6642264201222773,0.6915221904425315
0.7631578947368421,0.18947368421052632,0.0,0.6319788677885658,0.6897784635351225
0.7631578947368421,0.2368421052631579,0.0,0.5991588961147924,0.6881677750619262
0.7631578947368421,0.28421052631578947,0.0,0.5628034078873889,0.6863603962023003
0.7631578947368421,0.3315789473684211,0.0,0.5350706712084474,0.6849442998830811
0.7631578947368421,0.37894736842105264,0.0,0.499344952917377,0.683217267907637
0.7631578947368421,0.4263157894736842,0.0,0.46698145556405557,0.6816987344152449
0.7631578947368421,0.4736842105263158,0.0,0.4324979371748861,0.679980589739912
0.7631578947368421,0.5210526315789474,0.0,0.3957308886781846,0.6782308703453767
0.7631578947368421,0.5684210526315789,0.0,0.3667742508256093,0.6767284137404611
0.7631578947368421,0.6157894736842106,0.0,0.33250574073498057,0.6750846610306297
0.7631578947368421,0.6631578947368422,0.0,0.30189325228148195,0.6735180202095659
